pc_time,elapsed_s,stm32_tick_ms,status_sequence,status_sequence_gap,status_transport_delay_s,phase,direction_deg,target_speed_mps,target_vx_mps,target_vy_mps,stm32_cmd_speed_mps,stm32_cmd_speed_magnitude_mps,stm32_cmd_vx_mps,stm32_cmd_vy_mps,stm32_cmd_wz_radps,actual_speed_mps,actual_speed_magnitude_mps,actual_vx_mps,actual_vy_mps,actual_wz_radps,speed_error_mps,feedback_valid,status_frame_count,status_age_s,stm32_uart_rx_callback_count,stm32_v2_valid_count,stm32_rx_discarded_byte_count,status,odom_x_m,odom_y_m,odom_yaw_deg,lf_target_erpm,lf_feedback_erpm,rf_target_erpm,rf_feedback_erpm,lb_target_erpm,lb_feedback_erpm,rb_target_erpm,rb_feedback_erpm
2026-08-03T17:59:05.228,1.750000,52302,1046,0,0.000000,min_hold,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.059965,0.060035,0.059965,-0.002887,0.005461,0.000035,1,147,0.015000,35,35,0,1,0.002603,0.092814,359.964447,-982.140,-961.000,-984.145,-886.000,984.145,875.000,982.140,982.000
2026-08-03T17:59:05.278,1.800000,52352,1047,0,0.012000,min_hold,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.060993,0.061024,0.060993,-0.001938,0.002751,-0.000993,1,148,0.000000,36,36,0,1,0.001923,0.096643,359.974518,-982.140,-967.000,-984.145,-952.000,984.145,932.000,982.140,1006.000
2026-08-03T17:59:05.327,1.851000,52403,1048,0,0.008000,min_hold,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.061527,0.061536,0.061527,-0.000995,-0.007671,-0.001527,1,149,0.016000,37,37,0,1,0.002723,0.098962,359.958038,-982.140,-983.000,-984.145,-952.000,984.145,954.000,982.140,956.000
2026-08-03T17:59:05.378,1.901000,52453,1049,0,0.005000,min_hold,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.062256,0.062256,0.062256,-0.000050,-0.019098,-0.002256,1,150,0.000000,38,38,0,1,0.002008,0.102948,359.909058,-982.140,-975.000,-984.145,-972.000,984.145,998.000,982.140,925.000
2026-08-03T17:59:05.427,1.951000,52503,1050,0,0.002000,min_hold,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.062871,0.062871,0.062871,0.000006,-0.009407,-0.002871,1,151,0.016000,39,39,0,1,0.001233,0.106879,359.879303,-982.140,-1004.000,-984.145,-914.000,984.145,999.000,982.140,951.000
2026-08-03T17:59:05.479,2.000000,52552,1051,0,0.000000,sine_up,0.000000,0.060000,0.060000,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.062684,0.062700,0.062684,-0.001419,-0.001449,-0.002684,1,152,0.015000,40,40,0,1,0.002070,0.109264,359.867249,-982.140,-1072.000,-984.145,-914.000,984.145,952.000,982.140,981.000
2026-08-03T17:59:05.531,2.050000,52602,1052,0,0.012000,sine_up,0.000000,0.060089,0.060089,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.063127,0.063210,0.063127,-0.003250,0.007334,-0.003038,1,153,0.000000,41,41,0,1,0.001546,0.113154,359.884949,-982.140,-1058.000,-984.145,-910.000,984.145,926.000,982.140,1075.000
2026-08-03T17:59:05.578,2.100000,52652,1053,0,0.009000,sine_up,0.000000,0.060355,0.060355,0.000000,0.060000,0.060001,0.060000,0.000258,0.000000,0.063291,0.063446,0.063291,-0.004427,0.015095,-0.002936,1,154,0.016000,42,42,0,1,0.002532,0.115591,359.926300,-982.140,-1023.000,-984.145,-910.000,984.145,904.000,982.140,1075.000
2026-08-03T17:59:05.629,2.150000,52702,1054,0,0.006000,sine_up,0.000000,0.060799,0.060799,0.000000,0.061000,0.061001,0.061000,0.000262,0.000000,0.063218,0.063318,0.063218,-0.003547,0.015833,-0.002419,1,155,0.016000,43,43,0,1,0.001753,0.119694,359.985809,-986.009,-980.000,-988.048,-1054.000,988.048,938.000,986.009,1090.000
2026-08-03T17:59:05.678,2.200000,52752,1055,0,0.003000,sine_up,0.000000,0.061421,0.061421,0.000000,0.061000,0.061001,0.061000,0.000262,0.000000,0.064199,0.064200,0.064199,-0.000483,-0.001497,-0.002778,1,156,0.000000,44,44,0,1,0.002571,0.122079,359.984283,-986.009,-935.000,-988.048,-1054.000,988.048,1016.000,986.009,1000.000
2026-08-03T17:59:05.728,2.250000,52802,1056,0,0.000000,sine_up,0.000000,0.062220,0.062220,0.000000,0.061000,0.061001,0.061000,0.000262,0.000000,0.064050,0.064070,0.064050,0.001602,-0.024197,-0.001830,1,157,0.015000,45,45,0,1,0.001719,0.126024,359.915161,-986.009,-979.000,-988.048,-982.000,988.048,1038.000,986.009,884.000
2026-08-03T17:59:05.777,2.300000,52852,1057,0,0.012000,sine_up,0.000000,0.063195,0.063195,0.000000,0.062000,0.062001,0.062000,0.000267,0.000000,0.062507,0.062560,0.062507,0.002575,-0.016998,0.000688,1,158,0.016000,46,46,0,1,0.002364,0.128324,359.861298,-989.878,-1013.000,-991.950,-982.000,991.950,1022.000,989.878,827.000
2026-08-03T17:59:05.827,2.350000,52902,1058,0,0.009000,sine_up,0.000000,0.064348,0.064348,0.000000,0.064000,0.064001,0.064000,0.000275,0.000000,0.061196,0.061250,0.061196,0.002576,-0.006710,0.003152,1,159,0.000000,47,47,0,1,0.001558,0.132044,359.834747,-997.616,-970.000,-999.755,-911.000,999.755,987.000,997.616,841.000
2026-08-03T17:59:05.876,2.400000,52952,1059,0,0.006000,sine_up,0.000000,0.065677,0.065677,0.000000,0.065000,0.065001,0.065000,0.000280,0.000000,0.059541,0.059555,0.059541,0.001300,-0.017067,0.006137,1,160,0.016000,48,48,0,1,0.002261,0.134252,359.818115,-1005.947,-903.000,-1014.673,-911.000,1014.936,940.000,1006.053,900.000
2026-08-03T17:59:05.927,2.450000,53002,1060,0,0.003000,sine_up,0.000000,0.067183,0.067183,0.000000,0.066000,0.066001,0.066000,0.000284,0.000000,0.061156,0.061161,0.061156,-0.000771,0.005541,0.006027,1,161,0.016000,49,49,0,1,0.001552,0.138117,359.818420,-1021.438,-1011.000,-1030.329,-949.000,1030.874,958.000,1021.823,1038.000
2026-08-03T17:59:05.976,2.500000,53052,1061,0,0.000000,sine_up,0.000000,0.068864,0.068864,0.000000,0.068000,0.068001,0.068000,0.000292,0.000000,0.063285,0.063320,0.063285,-0.002103,0.012064,0.005579,1,162,0.015000,50,50,0,1,0.002457,0.140552,359.861450,-1052.421,-1036.000,-1061.642,-949.000,1062.749,992.000,1053.364,1076.000
2026-08-03T17:59:06.027,2.550000,53102,1062,0,-0.003000,sine_up,0.000000,0.070721,0.070721,0.000000,0.069000,0.069001,0.069000,0.000297,0.000000,0.065297,0.065316,0.065297,-0.001572,0.002290,0.005424,1,163,0.015000,51,51,0,1,0.001535,0.144858,359.867554,-1067.912,-1028.000,-1077.299,-1113.000,1078.686,1070.000,1069.134,1078.000
2026-08-03T17:59:06.082,2.600000,53152,1063,0,0.009000,sine_up,0.000000,0.072753,0.072753,0.000000,0.071000,0.071001,0.071000,0.000305,0.000000,0.068522,0.068526,0.068522,0.000801,-0.010742,0.004232,1,164,0.000000,52,52,0,1,0.002346,0.147448,359.842377,-1098.895,-1058.000,-1108.612,-1113.000,1110.561,1145.000,1100.674,1070.000
2026-08-03T17:59:06.128,2.650000,53202,1064,0,0.006000,sine_up,0.000000,0.074960,0.074960,0.000000,0.073000,0.073001,0.073000,0.000314,0.000000,0.070672,0.070693,0.070672,0.001721,-0.017858,0.004287,1,165,0.016000,53,53,0,1,0.001385,0.151895,359.785004,-1129.878,-1118.000,-1139.925,-1096.000,1142.436,1198.000,1132.214,1068.000
2026-08-03T17:59:06.178,2.700000,53252,1065,0,0.003000,sine_up,0.000000,0.077340,0.077340,0.000000,0.076000,0.076001,0.076000,0.000327,0.000000,0.071590,0.071601,0.071590,0.001266,-0.007212,0.005750,1,166,0.016000,54,54,0,1,0.002219,0.154610,359.764099,-1176.353,-1139.000,-1186.895,-1096.000,1190.249,1161.000,1179.524,1075.000
2026-08-03T17:59:06.228,2.750000,53302,1066,0,0.000000,sine_up,0.000000,0.079894,0.079894,0.000000,0.078000,0.078001,0.078000,0.000335,0.000000,0.073037,0.073039,0.073037,-0.000523,0.008769,0.006857,1,167,0.015000,55,55,0,1,0.001338,0.159244,359.795074,-1207.336,-1210.000,-1218.208,-1146.000,1222.124,1148.000,1211.064,1204.000
2026-08-03T17:59:06.278,2.800000,53352,1067,0,0.012000,sine_up,0.000000,0.082620,0.082620,0.000000,0.081922,0.081925,0.081922,0.000704,-0.003174,0.075246,0.075269,0.075246,-0.001873,0.019257,0.007374,1,168,0.000000,56,56,0,1,0.002399,0.162122,359.851227,-1279.519,-1180.000,-1268.159,-1146.000,1307.454,1187.000,1250.130,1288.000
2026-08-03T17:59:06.330,2.850000,53402,1068,0,0.009000,sine_up,0.000000,0.085519,0.085519,0.000000,0.084020,0.084022,0.084020,0.000535,-0.001732,0.076650,0.076654,0.076650,-0.000749,0.006626,0.008869,1,169,0.016000,57,57,0,1,0.001162,0.167251,359.877167,-1307.114,-1146.000,-1305.932,-1381.000,1330.238,1245.000,1293.857,1261.000
2026-08-03T17:59:06.377,2.900000,53452,1069,0,0.006000,sine_up,0.000000,0.088589,0.088589,0.000000,0.088104,0.088104,0.088104,0.000072,0.001163,0.080140,0.080172,0.080140,0.002268,-0.009864,0.008449,1,170,0.000000,58,58,0,1,0.002096,0.170214,359.853058,-1362.448,-1202.000,-1377.830,-1381.000,1371.976,1287.000,1381.574,1247.000
2026-08-03T17:59:06.427,2.950000,53502,1070,0,0.003000,sine_up,0.000000,0.091829,0.091829,0.000000,0.089907,0.089907,0.089907,0.000073,0.002475,0.083394,0.083426,0.083394,0.002315,-0.013445,0.008435,1,171,0.016000,59,59,0,1,0.000933,0.175501,359.808655,-1383.477,-1353.000,-1412.951,-1346.000,1393.472,1365.000,1417.211,1274.000
2026-08-03T17:59:06.478,3.000000,53552,1071,0,0.000000,sine_up,0.000000,0.095239,0.095239,0.000000,0.094227,0.094227,0.094227,0.000253,0.000855,0.085409,0.085419,0.085409,0.001316,-0.001169,0.009830,1,172,0.015000,60,60,0,1,0.001978,0.178718,359.795990,-1456.538,-1373.000,-1474.447,-1346.000,1473.677,1373.000,1474.015,1307.000
2026-08-03T17:59:06.527,3.050000,53602,1072,0,0.012000,sine_up,0.000000,0.098819,0.098819,0.000000,0.097170,0.097172,0.097170,0.000536,-0.000494,0.088785,0.088785,0.088785,-0.000359,0.006169,0.010034,1,173,0.000000,61,61,0,1,0.000832,0.184429,359.810181,-1505.109,-1463.000,-1517.544,-1433.000,1532.200,1434.000,1508.835,1460.000
2026-08-03T17:59:06.584,3.100000,53652,1073,0,0.009000,sine_up,0.000000,0.102566,0.102566,0.000000,0.101146,0.101148,0.101146,0.000630,-0.001866,0.092953,0.092957,0.092953,-0.000820,0.011359,0.009613,1,174,0.063000,62,62,0,1,0.002049,0.188007,359.844208,-1572.813,-1480.000,-1573.669,-1433.000,1604.243,1503.000,1562.875,1541.000
2026-08-03T17:59:06.630,3.150000,53702,1074,0,0.006000,sine_up,0.000000,0.106480,0.106480,0.000000,0.103895,0.103898,0.103895,0.000703,0.001840,0.097540,0.097547,0.097540,-0.001177,-0.011276,0.008940,1,175,0.016000,63,63,0,1,0.000687,0.194416,359.826355,-1594.709,-1607.000,-1637.449,-1629.000,1628.890,1642.000,1625.362,1604.000
2026-08-03T17:59:06.679,3.200000,53752,1075,0,0.003000,sine_up,0.000000,0.110561,0.110561,0.000000,0.108867,0.108867,0.108867,0.000397,0.003792,0.102733,0.102736,0.102733,0.000891,-0.016899,0.007828,1,176,0.000000,64,64,0,1,0.001901,0.198330,359.762878,-1666.419,-1670.000,-1720.599,-1629.000,1692.329,1712.000,1719.524,1603.000
2026-08-03T17:59:06.729,3.251000,53803,1076,0,-0.001000,sine_up,0.000000,0.114893,0.114893,0.000000,0.111850,0.111852,0.111850,0.000503,0.001365,0.105851,0.105851,0.105851,0.000322,0.000521,0.009043,1,177,0.015000,65,65,0,1,0.000515,0.205079,359.752197,-1724.119,-1743.000,-1755.812,-1696.000,1754.542,1697.000,1751.946,1686.000
2026-08-03T17:59:06.778,3.301000,53853,1077,0,0.011000,sine_up,0.000000,0.119307,0.119307,0.000000,0.117231,0.117233,0.117231,0.000630,-0.001695,0.108486,0.108486,0.108486,-0.000313,0.015670,0.010821,1,178,0.016000,66,66,0,1,0.002065,0.209321,359.797363,-1822.162,-1707.000,-1825.338,-1696.000,1858.571,1717.000,1818.560,1726.000
2026-08-03T17:59:06.827,3.350000,53902,1078,0,0.009000,sine_up,0.000000,0.123790,0.123790,0.000000,0.122728,0.122730,0.122728,0.000579,0.000241,0.112211,0.112211,0.112211,0.000169,0.001231,0.011579,1,179,0.000000,67,67,0,1,0.000269,0.216809,359.810486,-1898.161,-1744.000,-1920.585,-1899.000,1934.483,1864.000,1916.930,1804.000
2026-08-03T17:59:06.876,3.400000,53952,1079,0,0.006000,sine_up,0.000000,0.128525,0.128525,0.000000,0.126063,0.126064,0.126063,0.000359,0.002405,0.118578,0.118590,0.118578,0.001655,-0.009040,0.009946,1,180,0.016000,68,68,0,1,0.001701,0.221327,359.774780,-1941.938,-1902.000,-1980.702,-1899.000,1972.167,1970.000,1984.959,1884.000
2026-08-03T17:59:06.927,3.450000,54002,1080,0,0.003000,sine_up,0.000000,0.133420,0.133420,0.000000,0.132446,0.132447,0.132446,0.000470,0.000431,0.122205,0.122210,0.122205,0.001151,0.003272,0.011215,1,181,0.016000,69,69,0,1,0.000033,0.229156,359.782104,-2050.048,-1947.000,-2071.384,-1979.000,2085.932,1984.000,2073.599,1938.000
2026-08-03T17:59:06.978,3.500000,54052,1081,0,0.000000,sine_up,0.000000,0.138475,0.138475,0.000000,0.136412,0.136414,0.136412,0.000618,-0.000648,0.126442,0.126443,0.126442,0.000349,0.007908,0.012033,1,182,0.015000,70,70,0,1,0.001638,0.233954,359.804077,-2115.194,-2062.000,-2129.766,-1979.000,2157.084,2057.000,2128.218,2027.000
2026-08-03T17:59:07.029,3.550000,54102,1082,0,0.012000,sine_up,0.000000,0.143689,0.143689,0.000000,0.141490,0.141492,0.141490,0.000766,0.002786,0.130983,0.130984,0.130983,-0.000417,-0.011080,0.012706,1,183,0.000000,71,71,0,1,-0.000104,0.242397,359.770508,-2173.600,-2122.000,-2229.558,-2127.000,2221.352,2163.000,2224.915,2122.000
