pc_elapsed_s,stm32_us,status,status_name,last_cmd_id,in_task,target_yaw_deg,yaw_total_deg,raw_imu_yaw_total_deg,angle_error_deg,gyro_z_dps,cmd_wz_erpm,lf_ref,lf_fdb,rf_ref,rf_fdb,lb_ref,lb_fdb,rb_ref,rb_fdb,lf_online,rf_online,lb_online,rb_online,imu_online,imu_state,imu_valid_count,imu_gyro_count,imu_yaw_count,imu_error_count,imu_hal_error_count,imu_config_attempt_count,imu_config_tx_count,imu_config_tx_error_count
0.0,63820361,0,IDLE,6,0.0,20.111328125,0.111328125,-0.047000885009765625,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76662,12778,12776,0,0,0,0,0
0.016000000000076398,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.047000000000025466,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.06300000000010186,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.09400000000005093,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.11000000000012733,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.125,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.1410000000000764,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.1570000000001528,63840359,0,IDLE,6,0.0,20.111328125,0.111328125,-0.048000335693359375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76686,12782,12780,0,0,0,0,0
0.18800000000010186,63980362,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.049999237060546875,19.99267578125,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76854,12810,12808,0,0,0,0,0
0.21900000000005093,64060492,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.051998138427734375,19.99267578125,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76950,12826,12824,0,0,0,0,0
0.23500000000012733,64080488,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.051998138427734375,19.99267578125,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76974,12830,12828,0,0,0,0,0
0.25,64080488,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.051998138427734375,19.99267578125,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76974,12830,12828,0,0,0,0,0
0.2660000000000764,64100490,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.052997589111328125,19.99267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,76998,12834,12832,0,0,0,0,0
0.2820000000001528,64120493,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.0540008544921875,19.99267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,77022,12838,12836,0,0,0,0,0
0.31300000000010186,64160527,0,IDLE,6,0.0,20.111328125,0.11865234375,-0.0540008544921875,19.99267578125,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,77070,12846,12844,0,0,0,0,0
0.32799999999997453,64180529,0,IDLE,6,0.0,20.111328125,0.11865234375,0.24900054931640625,19.99267578125,19.95849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,77094,12850,12848,0,0,0,0,0
0.34400000000005093,64180529,1,EXEC,3,3.0,20.111328125,0.77264404296875,0.24900054931640625,19.33868408203125,19.95849609375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77094,12850,12848,0,0,0,0,0
0.36000000000012733,64180529,1,EXEC,3,3.0,20.111328125,0.77264404296875,0.24900054931640625,19.33868408203125,19.95849609375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77094,12850,12848,0,0,0,0,0
0.3910000000000764,64220536,1,EXEC,3,3.0,20.111328125,0.77264404296875,1.2260017395019531,19.33868408203125,20.81298828125,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77142,12858,12856,0,0,0,0,0
0.4070000000001528,64240492,1,EXEC,3,3.0,20.111328125,0.77264404296875,1.7400016784667969,19.33868408203125,20.81298828125,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77166,12862,12860,0,0,0,0,0
0.42200000000002547,64260488,1,EXEC,3,3.0,20.111328125,0.77264404296875,2.295001983642578,19.33868408203125,23.8037109375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77190,12866,12864,0,0,0,0,0
0.45299999999997453,64280490,1,EXEC,3,3.0,20.111328125,0.77264404296875,2.8839988708496094,19.33868408203125,23.8037109375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77214,12870,12868,0,0,0,0,0
0.46900000000005093,64300491,1,EXEC,3,3.0,20.111328125,0.77264404296875,3.3570022583007812,19.33868408203125,16.9677734375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77238,12874,12872,0,0,0,0,0
0.48500000000012733,64320495,1,EXEC,3,3.0,20.111328125,0.77264404296875,3.7760009765625,19.33868408203125,16.9677734375,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77262,12878,12876,0,0,0,0,0
0.5,64340491,1,EXEC,3,3.0,20.111328125,0.77264404296875,4.214000701904297,19.33868408203125,17.4560546875,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77286,12882,12880,0,0,0,0,0
0.5320000000001528,64360491,1,EXEC,3,3.0,20.111328125,0.77264404296875,4.661998748779297,19.33868408203125,17.4560546875,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77310,12886,12884,0,0,0,0,0
0.5470000000000255,64380495,1,EXEC,3,3.0,20.111328125,0.77264404296875,5.105998992919922,19.33868408203125,17.2119140625,0.0,1611.199951171875,1368.0,-1611.199951171875,585.0,-1611.199951171875,1164.0,1611.199951171875,627.0,1,1,1,1,1,2,77334,12890,12888,0,0,0,0,0
0.5630000000001019,64380495,1,EXEC,3,3.0,20.111328125,4.643341064453125,5.105998992919922,15.467987060546875,17.2119140625,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77334,12890,12888,0,0,0,0,0
0.5940000000000509,64420500,1,EXEC,3,3.0,20.111328125,4.643341064453125,5.9459991455078125,15.467987060546875,16.357421875,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77382,12898,12896,0,0,0,0,0
0.6100000000001273,64440493,1,EXEC,3,3.0,20.111328125,4.643341064453125,6.364002227783203,15.467987060546875,16.357421875,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77406,12902,12900,0,0,0,0,0
0.625,64440493,1,EXEC,3,3.0,20.111328125,4.643341064453125,6.364002227783203,15.467987060546875,16.357421875,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77406,12902,12900,0,0,0,0,0
0.6570000000001528,64480533,1,EXEC,3,3.0,20.111328125,4.643341064453125,7.19000244140625,15.467987060546875,15.44189453125,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77454,12910,12908,0,0,0,0,0
0.6570000000001528,64500536,1,EXEC,3,3.0,20.111328125,4.643341064453125,7.594001770019531,15.467987060546875,14.404296875,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77478,12914,12912,0,0,0,0,0
0.6880000000001019,64520533,1,EXEC,3,3.0,20.111328125,4.643341064453125,7.987998962402344,15.467987060546875,14.404296875,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77502,12918,12916,0,0,0,0,0
0.7029999999999745,64540531,1,EXEC,3,3.0,20.111328125,4.643341064453125,8.395000457763672,15.467987060546875,14.6484375,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77526,12922,12920,0,0,0,0,0
0.7350000000001273,64580493,1,EXEC,3,3.0,20.111328125,4.643341064453125,9.21200180053711,15.467987060546875,14.22119140625,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77574,12930,12928,0,0,0,0,0
0.75,64580493,1,EXEC,3,3.0,20.111328125,4.643341064453125,9.21200180053711,15.467987060546875,14.22119140625,0.0,1637.3016357421875,1629.0,-1637.3016357421875,1616.0,-1637.3016357421875,1528.0,1637.3016357421875,1429.0,1,1,1,1,1,2,77574,12930,12928,0,0,0,0,0
0.7660000000000764,64580493,1,EXEC,3,3.0,20.111328125,7.668700695037842,9.21200180053711,12.442627429962158,14.22119140625,0.0,1498.9652099609375,1481.0,-1498.9652099609375,1403.0,-1498.9652099609375,1337.0,1498.9652099609375,1331.0,1,1,1,1,1,2,77574,12930,12928,0,0,0,0,0
0.7820000000001528,64600709,1,EXEC,3,3.0,20.111328125,7.668700695037842,9.602001190185547,12.442627429962158,14.22119140625,0.0,1498.9652099609375,1481.0,-1498.9652099609375,1403.0,-1498.9652099609375,1337.0,1498.9652099609375,1331.0,1,1,1,1,1,2,77598,12934,12932,0,0,0,0,0
