pc_time,stm32_us,roll_deg,pitch_deg,yaw_deg,yaw_total_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,acc_x_g,acc_y_g,acc_z_g,state,rx_count,valid_count,last_error,last_std_id,last_ext_id,last_ide,last_rtr,last_dlc,last_type,error_count,hal_error_count,acc_count,gyro_count,angle_count,yaw_count,config_attempt_count,config_done,config_tx_count,config_tx_error_count,last_config_status
2026-05-25T20:35:36.123,374917549,-1.4160000085830688,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445930,445920,8,80,0,0,0,8,83,10,1,74320,74320,222960,74320,1,1,5,0,0
2026-05-25T20:35:36.128,374922548,-1.4160000085830688,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445936,445926,8,80,0,0,0,8,83,10,1,74321,74321,222963,74321,1,1,5,0,0
2026-05-25T20:35:36.133,374927550,-1.4160000085830688,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445942,445932,8,80,0,0,0,8,83,10,1,74322,74322,222966,74322,1,1,5,0,0
2026-05-25T20:35:36.138,374932546,-1.4160000085830688,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445948,445938,8,80,0,0,0,8,83,10,1,74323,74323,222969,74323,1,1,5,0,0
2026-05-25T20:35:36.143,374937548,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445954,445944,8,80,0,0,0,8,83,10,1,74324,74324,222972,74324,1,1,5,0,0
2026-05-25T20:35:36.148,374942549,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,445960,445950,8,80,0,0,0,8,83,10,1,74325,74325,222975,74325,1,1,5,0,0
2026-05-25T20:35:36.153,374947549,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445966,445956,8,80,0,0,0,8,83,10,1,74326,74326,222978,74326,1,1,5,0,0
2026-05-25T20:35:36.158,374952548,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445972,445962,8,80,0,0,0,8,83,10,1,74327,74327,222981,74327,1,1,5,0,0
2026-05-25T20:35:36.163,374957550,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445978,445968,8,80,0,0,0,8,83,10,1,74328,74328,222984,74328,1,1,5,0,0
2026-05-25T20:35:36.168,374962550,-1.4160000085830688,-0.05299999937415123,0.006999969482421875,0.006999969482421875,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,445984,445974,8,80,0,0,0,8,83,10,1,74329,74329,222987,74329,1,1,5,0,0
