pc_elapsed_s,stm32_us,status,status_name,last_cmd_id,in_task,target_yaw_deg,yaw_total_deg,raw_imu_yaw_total_deg,angle_error_deg,gyro_z_dps,cmd_wz_erpm,lf_ref,lf_fdb,rf_ref,rf_fdb,lb_ref,lb_fdb,rb_ref,rb_fdb,lf_online,rf_online,lb_online,rb_online,imu_online,imu_state,imu_valid_count,imu_gyro_count,imu_yaw_count,imu_error_count,imu_hal_error_count,imu_config_attempt_count,imu_config_tx_count,imu_config_tx_error_count
0.0,331980352,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.03200531005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398436,66407,66405,0,0,0,0,0
0.01499999999987267,331980352,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.03200531005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398436,66407,66405,0,0,0,0,0
0.04599999999982174,332040623,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.03200531005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398508,66419,66417,0,0,0,0,0
0.06199999999989814,332060488,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.031005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398532,66423,66421,0,0,0,0,0
0.0929999999998472,332100527,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.031005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398580,66431,66429,0,0,0,0,0
0.1089999999999236,332100527,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.031005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398580,66431,66429,0,0,0,0,0
0.125,332120530,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.031005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398604,66435,66433,0,0,0,0,0
0.13999999999987267,332140527,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.031005859375,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398628,66439,66437,0,0,0,0,0
0.17099999999982174,332180570,0,IDLE,6,0.0,90.11901856958866,0.1190185695886612,-0.03000640869140625,90.0,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,398676,66447,66445,0,0,0,0,0
0.18699999999989814,332180570,1,EXEC,3,3.0,90.11901856958866,0.1312256008386612,-0.03000640869140625,89.98779296875,0.06103515625,0.0,1399.199951171875,908.0,-1399.199951171875,501.0,-1399.199951171875,1037.0,1399.199951171875,963.0,1,1,1,1,1,2,398676,66447,66445,0,0,0,0,0
0.20299999999997453,332180570,1,EXEC,3,3.0,90.11901856958866,0.1312256008386612,-0.03000640869140625,89.98779296875,0.06103515625,0.0,1399.199951171875,908.0,-1399.199951171875,501.0,-1399.199951171875,1037.0,1399.199951171875,963.0,1,1,1,1,1,2,398676,66447,66445,0,0,0,0,0
0.2339999999999236,332240530,1,EXEC,3,3.0,90.11901856958866,0.1312256008386612,0.9499969482421875,89.98779296875,25.08544921875,0.0,1399.199951171875,908.0,-1399.199951171875,501.0,-1399.199951171875,1037.0,1399.199951171875,963.0,1,1,1,1,1,2,398748,66459,66457,0,0,0,0,0
0.25,332240530,1,EXEC,3,3.0,90.11901856958866,0.1312256008386612,0.9499969482421875,89.98779296875,25.08544921875,0.0,1399.199951171875,908.0,-1399.199951171875,501.0,-1399.199951171875,1037.0,1399.199951171875,963.0,1,1,1,1,1,2,398748,66459,66457,0,0,0,0,0
0.26499999999987267,332260566,1,EXEC,3,3.0,90.11901856958866,0.1312256008386612,1.4720001220703125,89.98779296875,24.169921875,0.0,1399.199951171875,908.0,-1399.199951171875,501.0,-1399.199951171875,1037.0,1399.199951171875,963.0,1,1,1,1,1,2,398772,66463,66461,0,0,0,0,0
